Periodo,Regional,Cod_Dep,Departamento,Tipo,Cod_Mun,Municipio,Remates
02/01/2022 12:00:00 AM,CENTRAL,11,"BOGOTÁ, D.C.",CAPITAL DEPARTAMENTO,11001,"BOGOTÁ, D.C.",27
02/01/2022 12:00:00 AM,CENTRAL,15,BOYACÁ,CAPITAL DEPARTAMENTO,15001,TUNJA,1
02/01/2022 12:00:00 AM,CENTRAL,15,BOYACÁ,RESTO DEPARTAMENTO,,,26
02/01/2022 12:00:00 AM,CENTRAL,25,CUNDINAMARCA,RESTO DEPARTAMENTO,,,11
02/01/2022 12:00:00 AM,CENTRAL,41,HUILA,CAPITAL DEPARTAMENTO,41001,NEIVA,9
02/01/2022 12:00:00 AM,CENTRAL,41,HUILA,RESTO DEPARTAMENTO,,,0
02/01/2022 12:00:00 AM,CENTRAL,54,NORTE DE SANTANDER,CAPITAL DEPARTAMENTO,54001,SAN JOSÉ DE CÚCUTA,5
02/01/2022 12:00:00 AM,CENTRAL,54,NORTE DE SANTANDER,RESTO DEPARTAMENTO,,,0
02/01/2022 12:00:00 AM,CENTRAL,68,SANTANDER,CAPITAL DEPARTAMENTO,68001,BUCARAMANGA,3
02/01/2022 12:00:00 AM,CENTRAL,68,SANTANDER,RESTO DEPARTAMENTO,,,13
02/01/2022 12:00:00 AM,CENTRAL,73,TOLIMA,CAPITAL DEPARTAMENTO,73001,IBAGUÉ,2
02/01/2022 12:00:00 AM,CENTRAL,73,TOLIMA,RESTO DEPARTAMENTO,,,6
02/01/2022 12:00:00 AM,ORINOQUIA,91,AMAZONAS,CAPITAL DEPARTAMENTO,91001,LETICIA,0
02/01/2022 12:00:00 AM,ORINOQUIA,81,ARAUCA,CAPITAL DEPARTAMENTO,81001,ARAUCA,1
02/01/2022 12:00:00 AM,ORINOQUIA,18,CAQUETÁ,CAPITAL DEPARTAMENTO,18001,FLORENCIA,0
02/01/2022 12:00:00 AM,ORINOQUIA,18,CAQUETÁ,RESTO DEPARTAMENTO,,,0
02/01/2022 12:00:00 AM,ORINOQUIA,85,CASANARE,CAPITAL DEPARTAMENTO,85001,YOPAL,1
02/01/2022 12:00:00 AM,ORINOQUIA,85,CASANARE,RESTO DEPARTAMENTO,,,0
02/01/2022 12:00:00 AM,ORINOQUIA,94,GUAINÍA,CAPITAL DEPARTAMENTO,94001,INÍRIDA,2
02/01/2022 12:00:00 AM,ORINOQUIA,95,GUAVIARE,CAPITAL DEPARTAMENTO,95001,SAN JOSÉ DEL GUAVIARE,0
02/01/2022 12:00:00 AM,ORINOQUIA,50,META,CAPITAL DEPARTAMENTO,50001,VILLAVICENCIO,0
02/01/2022 12:00:00 AM,ORINOQUIA,50,META,RESTO DEPARTAMENTO,,,1
02/01/2022 12:00:00 AM,ORINOQUIA,86,PUTUMAYO,CAPITAL DEPARTAMENTO,86001,MOCOA,0
02/01/2022 12:00:00 AM,ORINOQUIA,86,PUTUMAYO,RESTO DEPARTAMENTO,,,0
02/01/2022 12:00:00 AM,ORINOQUIA,97,VAUPÉS,CAPITAL DEPARTAMENTO,97001,MITÚ,0
02/01/2022 12:00:00 AM,ORINOQUIA,99,VICHADA,CAPITAL DEPARTAMENTO,99001,PUERTO CARREÑO,0
02/01/2022 12:00:00 AM,PACÍFICO,19,CAUCA,CAPITAL DEPARTAMENTO,19001,POPAYÁN,0
02/01/2022 12:00:00 AM,PACÍFICO,19,CAUCA,RESTO DEPARTAMENTO,,,0
02/01/2022 12:00:00 AM,PACÍFICO,27,CHOCÓ,CAPITAL DEPARTAMENTO,27001,QUIBDÓ,2
02/01/2022 12:00:00 AM,PACÍFICO,27,CHOCÓ,RESTO DEPARTAMENTO,,,0
02/01/2022 12:00:00 AM,PACÍFICO,52,NARIÑO,CAPITAL DEPARTAMENTO,52001,PASTO,0
02/01/2022 12:00:00 AM,PACÍFICO,52,NARIÑO,RESTO DEPARTAMENTO,,,0
02/01/2022 12:00:00 AM,PACÍFICO,76,VALLE DEL CAUCA,CAPITAL DEPARTAMENTO,76001,CALI,2
02/01/2022 12:00:00 AM,PACÍFICO,76,VALLE DEL CAUCA,RESTO DEPARTAMENTO,,,19
03/01/2022 12:00:00 AM,ANDINA,05,ANTIOQUIA,CAPITAL DEPARTAMENTO,05001,MEDELLÍN,10
03/01/2022 12:00:00 AM,ANDINA,05,ANTIOQUIA,RESTO DEPARTAMENTO,,,11
03/01/2022 12:00:00 AM,ANDINA,17,CALDAS,CAPITAL DEPARTAMENTO,17001,MANIZALES,2
03/01/2022 12:00:00 AM,ANDINA,17,CALDAS,RESTO DEPARTAMENTO,,,4
03/01/2022 12:00:00 AM,ANDINA,63,QUINDÍO,CAPITAL DEPARTAMENTO,63001,ARMENIA,4
03/01/2022 12:00:00 AM,ANDINA,63,QUINDÍO,RESTO DEPARTAMENTO,,,4
03/01/2022 12:00:00 AM,ANDINA,66,RISARALDA,CAPITAL DEPARTAMENTO,66001,PEREIRA,9
03/01/2022 12:00:00 AM,ANDINA,66,RISARALDA,RESTO DEPARTAMENTO,,,1
03/01/2022 12:00:00 AM,CARIBE,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",CAPITAL DEPARTAMENTO,88001,SAN ANDRÉS,0
03/01/2022 12:00:00 AM,CARIBE,08,ATLÁNTICO,CAPITAL DEPARTAMENTO,08001,BARRANQUILLA,1
03/01/2022 12:00:00 AM,CARIBE,08,ATLÁNTICO,RESTO DEPARTAMENTO,,,3
03/01/2022 12:00:00 AM,CARIBE,13,BOLÍVAR,CAPITAL DEPARTAMENTO,13001,CARTAGENA DE INDIAS,0
03/01/2022 12:00:00 AM,CARIBE,13,BOLÍVAR,RESTO DEPARTAMENTO,,,2
03/01/2022 12:00:00 AM,CARIBE,20,CESAR,CAPITAL DEPARTAMENTO,20001,VALLEDUPAR,2
03/01/2022 12:00:00 AM,CARIBE,20,CESAR,RESTO DEPARTAMENTO,,,2
03/01/2022 12:00:00 AM,CARIBE,23,CÓRDOBA,CAPITAL DEPARTAMENTO,23001,MONTERÍA,0
03/01/2022 12:00:00 AM,CARIBE,23,CÓRDOBA,RESTO DEPARTAMENTO,,,0
03/01/2022 12:00:00 AM,CARIBE,44,LA GUAJIRA,CAPITAL DEPARTAMENTO,44001,RIOHACHA,1
03/01/2022 12:00:00 AM,CARIBE,44,LA GUAJIRA,RESTO DEPARTAMENTO,,,0
03/01/2022 12:00:00 AM,CARIBE,47,MAGDALENA,CAPITAL DEPARTAMENTO,47001,SANTA MARTA,1
03/01/2022 12:00:00 AM,CARIBE,47,MAGDALENA,RESTO DEPARTAMENTO,,,0
03/01/2022 12:00:00 AM,CARIBE,70,SUCRE,CAPITAL DEPARTAMENTO,70001,SINCELEJO,1
03/01/2022 12:00:00 AM,CARIBE,70,SUCRE,RESTO DEPARTAMENTO,,,2
03/01/2022 12:00:00 AM,CENTRAL,11,"BOGOTÁ, D.C.",CAPITAL DEPARTAMENTO,11001,"BOGOTÁ, D.C.",21
03/01/2022 12:00:00 AM,CENTRAL,15,BOYACÁ,CAPITAL DEPARTAMENTO,15001,TUNJA,1
03/01/2022 12:00:00 AM,CENTRAL,15,BOYACÁ,RESTO DEPARTAMENTO,,,5
03/01/2022 12:00:00 AM,CENTRAL,25,CUNDINAMARCA,RESTO DEPARTAMENTO,,,20
03/01/2022 12:00:00 AM,CENTRAL,41,HUILA,CAPITAL DEPARTAMENTO,41001,NEIVA,3
03/01/2022 12:00:00 AM,CENTRAL,41,HUILA,RESTO DEPARTAMENTO,,,0
03/01/2022 12:00:00 AM,CENTRAL,54,NORTE DE SANTANDER,CAPITAL DEPARTAMENTO,54001,SAN JOSÉ DE CÚCUTA,1
03/01/2022 12:00:00 AM,CENTRAL,54,NORTE DE SANTANDER,RESTO DEPARTAMENTO,,,0
03/01/2022 12:00:00 AM,CENTRAL,68,SANTANDER,CAPITAL DEPARTAMENTO,68001,BUCARAMANGA,9
03/01/2022 12:00:00 AM,CENTRAL,68,SANTANDER,RESTO DEPARTAMENTO,,,7
03/01/2022 12:00:00 AM,CENTRAL,73,TOLIMA,CAPITAL DEPARTAMENTO,73001,IBAGUÉ,1
03/01/2022 12:00:00 AM,CENTRAL,73,TOLIMA,RESTO DEPARTAMENTO,,,4
03/01/2022 12:00:00 AM,ORINOQUIA,91,AMAZONAS,CAPITAL DEPARTAMENTO,91001,LETICIA,0
03/01/2022 12:00:00 AM,ORINOQUIA,81,ARAUCA,CAPITAL DEPARTAMENTO,81001,ARAUCA,1
03/01/2022 12:00:00 AM,ORINOQUIA,18,CAQUETÁ,CAPITAL DEPARTAMENTO,18001,FLORENCIA,1
03/01/2022 12:00:00 AM,ORINOQUIA,18,CAQUETÁ,RESTO DEPARTAMENTO,,,0
03/01/2022 12:00:00 AM,ORINOQUIA,85,CASANARE,CAPITAL DEPARTAMENTO,85001,YOPAL,1
03/01/2022 12:00:00 AM,ORINOQUIA,85,CASANARE,RESTO DEPARTAMENTO,,,1
03/01/2022 12:00:00 AM,ORINOQUIA,94,GUAINÍA,CAPITAL DEPARTAMENTO,94001,INÍRIDA,0
03/01/2022 12:00:00 AM,ORINOQUIA,95,GUAVIARE,CAPITAL DEPARTAMENTO,95001,SAN JOSÉ DEL GUAVIARE,0
03/01/2022 12:00:00 AM,ORINOQUIA,50,META,CAPITAL DEPARTAMENTO,50001,VILLAVICENCIO,4
03/01/2022 12:00:00 AM,ORINOQUIA,50,META,RESTO DEPARTAMENTO,,,1
03/01/2022 12:00:00 AM,ORINOQUIA,86,PUTUMAYO,CAPITAL DEPARTAMENTO,86001,MOCOA,1
03/01/2022 12:00:00 AM,ORINOQUIA,86,PUTUMAYO,RESTO DEPARTAMENTO,,,0
03/01/2022 12:00:00 AM,ORINOQUIA,97,VAUPÉS,CAPITAL DEPARTAMENTO,97001,MITÚ,0
03/01/2022 12:00:00 AM,ORINOQUIA,99,VICHADA,CAPITAL DEPARTAMENTO,99001,PUERTO CARREÑO,0
03/01/2022 12:00:00 AM,PACÍFICO,19,CAUCA,CAPITAL DEPARTAMENTO,19001,POPAYÁN,3
03/01/2022 12:00:00 AM,PACÍFICO,19,CAUCA,RESTO DEPARTAMENTO,,,2
03/01/2022 12:00:00 AM,PACÍFICO,27,CHOCÓ,CAPITAL DEPARTAMENTO,27001,QUIBDÓ,0
03/01/2022 12:00:00 AM,PACÍFICO,27,CHOCÓ,RESTO DEPARTAMENTO,,,0
03/01/2022 12:00:00 AM,PACÍFICO,52,NARIÑO,CAPITAL DEPARTAMENTO,52001,PASTO,2
03/01/2022 12:00:00 AM,PACÍFICO,52,NARIÑO,RESTO DEPARTAMENTO,,,0
03/01/2022 12:00:00 AM,PACÍFICO,76,VALLE DEL CAUCA,CAPITAL DEPARTAMENTO,76001,CALI,3
03/01/2022 12:00:00 AM,PACÍFICO,76,VALLE DEL CAUCA,RESTO DEPARTAMENTO,,,5
04/01/2022 12:00:00 AM,ANDINA,05,ANTIOQUIA,CAPITAL DEPARTAMENTO,05001,MEDELLÍN,8
04/01/2022 12:00:00 AM,ANDINA,05,ANTIOQUIA,RESTO DEPARTAMENTO,,,6
04/01/2022 12:00:00 AM,ANDINA,17,CALDAS,CAPITAL DEPARTAMENTO,17001,MANIZALES,2
04/01/2022 12:00:00 AM,ANDINA,17,CALDAS,RESTO DEPARTAMENTO,,,3
04/01/2022 12:00:00 AM,ANDINA,63,QUINDÍO,CAPITAL DEPARTAMENTO,63001,ARMENIA,1
04/01/2022 12:00:00 AM,ANDINA,63,QUINDÍO,RESTO DEPARTAMENTO,,,0
04/01/2022 12:00:00 AM,ANDINA,66,RISARALDA,CAPITAL DEPARTAMENTO,66001,PEREIRA,9
04/01/2022 12:00:00 AM,ANDINA,66,RISARALDA,RESTO DEPARTAMENTO,,,0
04/01/2022 12:00:00 AM,CARIBE,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",CAPITAL DEPARTAMENTO,88001,SAN ANDRÉS,0
04/01/2022 12:00:00 AM,CARIBE,08,ATLÁNTICO,CAPITAL DEPARTAMENTO,08001,BARRANQUILLA,4
04/01/2022 12:00:00 AM,CARIBE,08,ATLÁNTICO,RESTO DEPARTAMENTO,,,0
04/01/2022 12:00:00 AM,CARIBE,13,BOLÍVAR,CAPITAL DEPARTAMENTO,13001,CARTAGENA DE INDIAS,2
04/01/2022 12:00:00 AM,CARIBE,13,BOLÍVAR,RESTO DEPARTAMENTO,,,1
04/01/2022 12:00:00 AM,CARIBE,20,CESAR,CAPITAL DEPARTAMENTO,20001,VALLEDUPAR,1
04/01/2022 12:00:00 AM,CARIBE,20,CESAR,RESTO DEPARTAMENTO,,,0
04/01/2022 12:00:00 AM,CARIBE,23,CÓRDOBA,CAPITAL DEPARTAMENTO,23001,MONTERÍA,2
04/01/2022 12:00:00 AM,CARIBE,23,CÓRDOBA,RESTO DEPARTAMENTO,,,0
04/01/2022 12:00:00 AM,CARIBE,44,LA GUAJIRA,CAPITAL DEPARTAMENTO,44001,RIOHACHA,0
04/01/2022 12:00:00 AM,CARIBE,44,LA GUAJIRA,RESTO DEPARTAMENTO,,,1
04/01/2022 12:00:00 AM,CARIBE,47,MAGDALENA,CAPITAL DEPARTAMENTO,47001,SANTA MARTA,1
04/01/2022 12:00:00 AM,CARIBE,47,MAGDALENA,RESTO DEPARTAMENTO,,,2
04/01/2022 12:00:00 AM,CARIBE,70,SUCRE,CAPITAL DEPARTAMENTO,70001,SINCELEJO,0
04/01/2022 12:00:00 AM,CARIBE,70,SUCRE,RESTO DEPARTAMENTO,,,0
04/01/2022 12:00:00 AM,CENTRAL,11,"BOGOTÁ, D.C.",CAPITAL DEPARTAMENTO,11001,"BOGOTÁ, D.C.",25
04/01/2022 12:00:00 AM,CENTRAL,15,BOYACÁ,CAPITAL DEPARTAMENTO,15001,TUNJA,1
04/01/2022 12:00:00 AM,CENTRAL,15,BOYACÁ,RESTO DEPARTAMENTO,,,3
04/01/2022 12:00:00 AM,CENTRAL,25,CUNDINAMARCA,RESTO DEPARTAMENTO,,,9
04/01/2022 12:00:00 AM,CENTRAL,41,HUILA,CAPITAL DEPARTAMENTO,41001,NEIVA,7
04/01/2022 12:00:00 AM,CENTRAL,41,HUILA,RESTO DEPARTAMENTO,,,1
04/01/2022 12:00:00 AM,CENTRAL,54,NORTE DE SANTANDER,CAPITAL DEPARTAMENTO,54001,SAN JOSÉ DE CÚCUTA,4
04/01/2022 12:00:00 AM,CENTRAL,54,NORTE DE SANTANDER,RESTO DEPARTAMENTO,,,1
04/01/2022 12:00:00 AM,CENTRAL,68,SANTANDER,CAPITAL DEPARTAMENTO,68001,BUCARAMANGA,13
04/01/2022 12:00:00 AM,CENTRAL,68,SANTANDER,RESTO DEPARTAMENTO,,,3
04/01/2022 12:00:00 AM,CENTRAL,73,TOLIMA,CAPITAL DEPARTAMENTO,73001,IBAGUÉ,5
04/01/2022 12:00:00 AM,CENTRAL,73,TOLIMA,RESTO DEPARTAMENTO,,,1
04/01/2022 12:00:00 AM,ORINOQUIA,91,AMAZONAS,CAPITAL DEPARTAMENTO,91001,LETICIA,0
04/01/2022 12:00:00 AM,ORINOQUIA,81,ARAUCA,CAPITAL DEPARTAMENTO,81001,ARAUCA,0
04/01/2022 12:00:00 AM,ORINOQUIA,18,CAQUETÁ,CAPITAL DEPARTAMENTO,18001,FLORENCIA,1
04/01/2022 12:00:00 AM,ORINOQUIA,18,CAQUETÁ,RESTO DEPARTAMENTO,,,0
04/01/2022 12:00:00 AM,ORINOQUIA,85,CASANARE,CAPITAL DEPARTAMENTO,85001,YOPAL,2
04/01/2022 12:00:00 AM,ORINOQUIA,85,CASANARE,RESTO DEPARTAMENTO,,,0
04/01/2022 12:00:00 AM,ORINOQUIA,94,GUAINÍA,CAPITAL DEPARTAMENTO,94001,INÍRIDA,1
04/01/2022 12:00:00 AM,ORINOQUIA,95,GUAVIARE,CAPITAL DEPARTAMENTO,95001,SAN JOSÉ DEL GUAVIARE,0
04/01/2022 12:00:00 AM,ORINOQUIA,50,META,CAPITAL DEPARTAMENTO,50001,VILLAVICENCIO,2
04/01/2022 12:00:00 AM,ORINOQUIA,50,META,RESTO DEPARTAMENTO,,,2
04/01/2022 12:00:00 AM,ORINOQUIA,86,PUTUMAYO,CAPITAL DEPARTAMENTO,86001,MOCOA,0
04/01/2022 12:00:00 AM,ORINOQUIA,86,PUTUMAYO,RESTO DEPARTAMENTO,,,0
04/01/2022 12:00:00 AM,ORINOQUIA,97,VAUPÉS,CAPITAL DEPARTAMENTO,97001,MITÚ,0
04/01/2022 12:00:00 AM,ORINOQUIA,99,VICHADA,CAPITAL DEPARTAMENTO,99001,PUERTO CARREÑO,1
04/01/2022 12:00:00 AM,PACÍFICO,19,CAUCA,CAPITAL DEPARTAMENTO,19001,POPAYÁN,1
04/01/2022 12:00:00 AM,PACÍFICO,19,CAUCA,RESTO DEPARTAMENTO,,,1
04/01/2022 12:00:00 AM,PACÍFICO,27,CHOCÓ,CAPITAL DEPARTAMENTO,27001,QUIBDÓ,0
04/01/2022 12:00:00 AM,PACÍFICO,27,CHOCÓ,RESTO DEPARTAMENTO,,,0
04/01/2022 12:00:00 AM,PACÍFICO,52,NARIÑO,CAPITAL DEPARTAMENTO,52001,PASTO,1
04/01/2022 12:00:00 AM,PACÍFICO,52,NARIÑO,RESTO DEPARTAMENTO,,,0
04/01/2022 12:00:00 AM,PACÍFICO,76,VALLE DEL CAUCA,CAPITAL DEPARTAMENTO,76001,CALI,7
04/01/2022 12:00:00 AM,PACÍFICO,76,VALLE DEL CAUCA,RESTO DEPARTAMENTO,,,5
05/01/2022 12:00:00 AM,ANDINA,05,ANTIOQUIA,CAPITAL DEPARTAMENTO,05001,MEDELLÍN,8
05/01/2022 12:00:00 AM,ANDINA,05,ANTIOQUIA,RESTO DEPARTAMENTO,,,9
05/01/2022 12:00:00 AM,ANDINA,17,CALDAS,CAPITAL DEPARTAMENTO,17001,MANIZALES,2
05/01/2022 12:00:00 AM,ANDINA,17,CALDAS,RESTO DEPARTAMENTO,,,1
05/01/2022 12:00:00 AM,ANDINA,63,QUINDÍO,CAPITAL DEPARTAMENTO,63001,ARMENIA,1
05/01/2022 12:00:00 AM,ANDINA,63,QUINDÍO,RESTO DEPARTAMENTO,,,0
05/01/2022 12:00:00 AM,ANDINA,66,RISARALDA,CAPITAL DEPARTAMENTO,66001,PEREIRA,6
05/01/2022 12:00:00 AM,ANDINA,66,RISARALDA,RESTO DEPARTAMENTO,,,3
05/01/2022 12:00:00 AM,CARIBE,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",CAPITAL DEPARTAMENTO,88001,SAN ANDRÉS,0
05/01/2022 12:00:00 AM,CARIBE,08,ATLÁNTICO,CAPITAL DEPARTAMENTO,08001,BARRANQUILLA,2
05/01/2022 12:00:00 AM,CARIBE,08,ATLÁNTICO,RESTO DEPARTAMENTO,,,1
05/01/2022 12:00:00 AM,CARIBE,13,BOLÍVAR,CAPITAL DEPARTAMENTO,13001,CARTAGENA DE INDIAS,1
05/01/2022 12:00:00 AM,CARIBE,13,BOLÍVAR,RESTO DEPARTAMENTO,,,0
05/01/2022 12:00:00 AM,CARIBE,20,CESAR,CAPITAL DEPARTAMENTO,20001,VALLEDUPAR,2
05/01/2022 12:00:00 AM,CARIBE,20,CESAR,RESTO DEPARTAMENTO,,,1
05/01/2022 12:00:00 AM,CARIBE,23,CÓRDOBA,CAPITAL DEPARTAMENTO,23001,MONTERÍA,2
05/01/2022 12:00:00 AM,CARIBE,23,CÓRDOBA,RESTO DEPARTAMENTO,,,0
05/01/2022 12:00:00 AM,CARIBE,44,LA GUAJIRA,CAPITAL DEPARTAMENTO,44001,RIOHACHA,0
05/01/2022 12:00:00 AM,CARIBE,44,LA GUAJIRA,RESTO DEPARTAMENTO,,,1
05/01/2022 12:00:00 AM,CARIBE,47,MAGDALENA,CAPITAL DEPARTAMENTO,47001,SANTA MARTA,0
05/01/2022 12:00:00 AM,CARIBE,47,MAGDALENA,RESTO DEPARTAMENTO,,,0
05/01/2022 12:00:00 AM,CARIBE,70,SUCRE,CAPITAL DEPARTAMENTO,70001,SINCELEJO,1
05/01/2022 12:00:00 AM,CARIBE,70,SUCRE,RESTO DEPARTAMENTO,,,0
05/01/2022 12:00:00 AM,CENTRAL,11,"BOGOTÁ, D.C.",CAPITAL DEPARTAMENTO,11001,"BOGOTÁ, D.C.",28
05/01/2022 12:00:00 AM,CENTRAL,15,BOYACÁ,CAPITAL DEPARTAMENTO,15001,TUNJA,1
05/01/2022 12:00:00 AM,CENTRAL,15,BOYACÁ,RESTO DEPARTAMENTO,,,13
05/01/2022 12:00:00 AM,CENTRAL,25,CUNDINAMARCA,RESTO DEPARTAMENTO,,,19
05/01/2022 12:00:00 AM,CENTRAL,41,HUILA,CAPITAL DEPARTAMENTO,41001,NEIVA,0
05/01/2022 12:00:00 AM,CENTRAL,41,HUILA,RESTO DEPARTAMENTO,,,0
05/01/2022 12:00:00 AM,CENTRAL,54,NORTE DE SANTANDER,CAPITAL DEPARTAMENTO,54001,SAN JOSÉ DE CÚCUTA,2
05/01/2022 12:00:00 AM,CENTRAL,54,NORTE DE SANTANDER,RESTO DEPARTAMENTO,,,1
05/01/2022 12:00:00 AM,CENTRAL,68,SANTANDER,CAPITAL DEPARTAMENTO,68001,BUCARAMANGA,11
05/01/2022 12:00:00 AM,CENTRAL,68,SANTANDER,RESTO DEPARTAMENTO,,,17
05/01/2022 12:00:00 AM,CENTRAL,73,TOLIMA,CAPITAL DEPARTAMENTO,73001,IBAGUÉ,13
05/01/2022 12:00:00 AM,CENTRAL,73,TOLIMA,RESTO DEPARTAMENTO,,,5
05/01/2022 12:00:00 AM,ORINOQUIA,91,AMAZONAS,CAPITAL DEPARTAMENTO,91001,LETICIA,0
05/01/2022 12:00:00 AM,ORINOQUIA,81,ARAUCA,CAPITAL DEPARTAMENTO,81001,ARAUCA,0
05/01/2022 12:00:00 AM,ORINOQUIA,18,CAQUETÁ,CAPITAL DEPARTAMENTO,18001,FLORENCIA,1
05/01/2022 12:00:00 AM,ORINOQUIA,18,CAQUETÁ,RESTO DEPARTAMENTO,,,0
05/01/2022 12:00:00 AM,ORINOQUIA,85,CASANARE,CAPITAL DEPARTAMENTO,85001,YOPAL,0
05/01/2022 12:00:00 AM,ORINOQUIA,85,CASANARE,RESTO DEPARTAMENTO,,,1
05/01/2022 12:00:00 AM,ORINOQUIA,94,GUAINÍA,CAPITAL DEPARTAMENTO,94001,INÍRIDA,0
05/01/2022 12:00:00 AM,ORINOQUIA,95,GUAVIARE,CAPITAL DEPARTAMENTO,95001,SAN JOSÉ DEL GUAVIARE,0
05/01/2022 12:00:00 AM,ORINOQUIA,50,META,CAPITAL DEPARTAMENTO,50001,VILLAVICENCIO,2
05/01/2022 12:00:00 AM,ORINOQUIA,50,META,RESTO DEPARTAMENTO,,,2
05/01/2022 12:00:00 AM,ORINOQUIA,86,PUTUMAYO,CAPITAL DEPARTAMENTO,86001,MOCOA,0
05/01/2022 12:00:00 AM,ORINOQUIA,86,PUTUMAYO,RESTO DEPARTAMENTO,,,2
05/01/2022 12:00:00 AM,ORINOQUIA,97,VAUPÉS,CAPITAL DEPARTAMENTO,97001,MITÚ,0
05/01/2022 12:00:00 AM,ORINOQUIA,99,VICHADA,CAPITAL DEPARTAMENTO,99001,PUERTO CARREÑO,0
05/01/2022 12:00:00 AM,PACÍFICO,19,CAUCA,CAPITAL DEPARTAMENTO,19001,POPAYÁN,0
05/01/2022 12:00:00 AM,PACÍFICO,19,CAUCA,RESTO DEPARTAMENTO,,,3
05/01/2022 12:00:00 AM,PACÍFICO,27,CHOCÓ,CAPITAL DEPARTAMENTO,27001,QUIBDÓ,0
05/01/2022 12:00:00 AM,PACÍFICO,27,CHOCÓ,RESTO DEPARTAMENTO,,,2
05/01/2022 12:00:00 AM,PACÍFICO,52,NARIÑO,CAPITAL DEPARTAMENTO,52001,PASTO,5
05/01/2022 12:00:00 AM,PACÍFICO,52,NARIÑO,RESTO DEPARTAMENTO,,,0
05/01/2022 12:00:00 AM,PACÍFICO,76,VALLE DEL CAUCA,CAPITAL DEPARTAMENTO,76001,CALI,2
05/01/2022 12:00:00 AM,PACÍFICO,76,VALLE DEL CAUCA,RESTO DEPARTAMENTO,,,8
06/01/2022 12:00:00 AM,ANDINA,05,ANTIOQUIA,CAPITAL DEPARTAMENTO,05001,MEDELLÍN,17
06/01/2022 12:00:00 AM,ANDINA,05,ANTIOQUIA,RESTO DEPARTAMENTO,,,17
06/01/2022 12:00:00 AM,ANDINA,17,CALDAS,CAPITAL DEPARTAMENTO,17001,MANIZALES,0
06/01/2022 12:00:00 AM,ANDINA,17,CALDAS,RESTO DEPARTAMENTO,,,3
06/01/2022 12:00:00 AM,ANDINA,63,QUINDÍO,CAPITAL DEPARTAMENTO,63001,ARMENIA,5
06/01/2022 12:00:00 AM,ANDINA,63,QUINDÍO,RESTO DEPARTAMENTO,,,0
06/01/2022 12:00:00 AM,ANDINA,66,RISARALDA,CAPITAL DEPARTAMENTO,66001,PEREIRA,15
06/01/2022 12:00:00 AM,ANDINA,66,RISARALDA,RESTO DEPARTAMENTO,,,10
06/01/2022 12:00:00 AM,CARIBE,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",CAPITAL DEPARTAMENTO,88001,SAN ANDRÉS,0
06/01/2022 12:00:00 AM,CARIBE,08,ATLÁNTICO,CAPITAL DEPARTAMENTO,08001,BARRANQUILLA,6
06/01/2022 12:00:00 AM,CARIBE,08,ATLÁNTICO,RESTO DEPARTAMENTO,,,4
06/01/2022 12:00:00 AM,CARIBE,13,BOLÍVAR,CAPITAL DEPARTAMENTO,13001,CARTAGENA DE INDIAS,2
06/01/2022 12:00:00 AM,CARIBE,13,BOLÍVAR,RESTO DEPARTAMENTO,,,0
06/01/2022 12:00:00 AM,CARIBE,20,CESAR,CAPITAL DEPARTAMENTO,20001,VALLEDUPAR,2
06/01/2022 12:00:00 AM,CARIBE,20,CESAR,RESTO DEPARTAMENTO,,,0
06/01/2022 12:00:00 AM,CARIBE,23,CÓRDOBA,CAPITAL DEPARTAMENTO,23001,MONTERÍA,7
06/01/2022 12:00:00 AM,CARIBE,23,CÓRDOBA,RESTO DEPARTAMENTO,,,2
06/01/2022 12:00:00 AM,CARIBE,44,LA GUAJIRA,CAPITAL DEPARTAMENTO,44001,RIOHACHA,1
06/01/2022 12:00:00 AM,CARIBE,44,LA GUAJIRA,RESTO DEPARTAMENTO,,,0
06/01/2022 12:00:00 AM,CARIBE,47,MAGDALENA,CAPITAL DEPARTAMENTO,47001,SANTA MARTA,2
06/01/2022 12:00:00 AM,CARIBE,47,MAGDALENA,RESTO DEPARTAMENTO,,,1
06/01/2022 12:00:00 AM,CARIBE,70,SUCRE,CAPITAL DEPARTAMENTO,70001,SINCELEJO,1
06/01/2022 12:00:00 AM,CARIBE,70,SUCRE,RESTO DEPARTAMENTO,,,0
06/01/2022 12:00:00 AM,CENTRAL,11,"BOGOTÁ, D.C.",CAPITAL DEPARTAMENTO,11001,"BOGOTÁ, D.C.",26
06/01/2022 12:00:00 AM,CENTRAL,15,BOYACÁ,CAPITAL DEPARTAMENTO,15001,TUNJA,2
06/01/2022 12:00:00 AM,CENTRAL,15,BOYACÁ,RESTO DEPARTAMENTO,,,5
06/01/2022 12:00:00 AM,CENTRAL,25,CUNDINAMARCA,RESTO DEPARTAMENTO,,,13
06/01/2022 12:00:00 AM,CENTRAL,41,HUILA,CAPITAL DEPARTAMENTO,41001,NEIVA,11
